"","PLZ","WOBFS","Region"
"9256",1585,5464,1
"9257",1822,5886,1
"9258",1872,6156,1
"9259",1564,2053,1
"9260",1566,2041,1
"9261",1005,5586,1
"9262",1844,5414,1
"9263",1170,5422,1
"9264",1932,6131,1
"9265",2000,6458,1
"9266",1644,2122,1
"9267",1053,5516,1
"9268",1437,5930,1
"9269",1274,5728,1
"9270",1202,6621,1
"9271",1205,6621,1
"9272",1220,6643,1
"9273",4118,2479,3
"9274",6313,1704,2
"9275",7563,3752,2
"9276",8400,230,4
"9277",8400,230,4
"9278",8486,231,4
"9279",6020,1024,2
"9280",6026,1037,2
"9281",7130,3619,2
"9282",8107,83,4
"9283",8154,92,4
"9284",4468,2492,3
"9285",6005,1061,2
"9286",9100,3001,2
"9287",2540,2546,3
"9288",4153,2773,3
"9289",5503,4207,4
"9290",4458,2885,3
"9291",4917,333,3
"9292",3653,934,2
"9293",8820,293,4
"9294",8942,137,4
"9295",8942,137,4
"9296",7000,3901,2
"9297",8252,4546,4
"9298",4052,2701,3
"9299",4057,2701,3
"9300",8006,261,4
"9301",8038,261,4
"9302",8048,261,4
"9303",8048,261,4
"9304",8048,261,4
"9305",8105,96,4
"9306",8053,261,4
"9307",3052,361,3
"9308",3123,861,3
"9309",6472,1206,2
"9310",2037,6487,1
"9311",2900,6800,1
"9312",1947,6037,1
"9313",1870,6153,1
"9314",1003,5586,1
"9315",1007,5586,1
"9316",2863,6729,1
"9317",1694,2114,1
"9318",1028,5643,1
"9319",2000,6458,1
"9320",1627,2155,1
"9321",1630,2125,1
"9322",1644,2122,1
"9323",1095,5606,1
"9324",1206,6621,1
"9325",6218,1128,2
"9326",8253,4545,4
"9327",1694,2114,1
"9328",1699,2337,1
"9329",8512,4611,4
"9330",6313,1704,2
"9331",6317,1711,2
"9332",6340,1701,2
"9333",8406,230,4
"9334",8406,230,4
"9335",8200,2939,4
"9336",8152,66,4
"9337",8965,4062,4
"9338",9057,3105,2
"9339",6374,1502,2
"9340",6020,1024,2
"9341",6020,1024,2
"9342",5430,4045,4
"9343",5444,4031,4
"9344",9000,3203,2
"9345",4416,2823,3
"9346",9247,3408,2
"9347",3715,561,2
"9348",3362,982,3
"9349",4900,329,3
"9350",9656,3359,2
"9351",1714,2296,3
"9352",1717,2304,3
"9353",8500,4566,4
"9354",8045,261,4
"9355",8006,261,4
"9356",3072,363,3
"9357",3174,355,3
"9358",3629,611,3
"9359",1023,5583,1
"9360",1025,5648,1
"9361",2052,6487,1
"9362",2017,6404,1
"9363",2900,6800,1
"9364",1902,6213,1
"9365",1004,5586,1
"9366",2316,6437,1
"9367",2362,6751,1
"9368",2000,6458,1
"9369",2000,6458,1
"9370",1073,5611,1
"9371",1204,6621,1
"9372",1257,6605,1
"9373",8545,225,4
"9374",3608,942,2
"9375",5425,4318,4
"9376",3263,382,3
"9377",1416,5530,1
"9378",2552,744,3
"9379",9467,3274,2
"9380",8052,261,4
"9381",2922,6783,1
"9382",1895,6158,1
"9383",1223,6617,1
"9384",3123,861,3
"9385",2542,392,3
"9386",8107,83,4
"9387",4463,2844,3
"9388",3283,304,3
"9389",8052,261,4
"9390",3314,538,3
"9391",1008,5589,1
"9392",1008,5589,1
"9393",1805,5885,1
"9394",1805,5885,1
"9395",1807,5892,1
"9396",1814,5889,1
"9397",1530,5822,1
"9398",1880,5402,1
"9399",1132,5639,1
"9400",1312,5482,1
"9401",2000,6458,1
"9402",2034,6458,1
"9403",2036,6458,1
"9404",2067,6458,1
"9405",1416,5530,1
"9406",1342,5871,1
"9407",1400,5938,1
"9408",1436,5904,1
"9409",1260,5724,1
"9410",1206,6621,1
"9411",1217,6630,1
"9412",1220,6643,1
"9413",2562,745,3
"9414",1564,2053,1
"9415",9607,3394,2
"9416",3251,394,3
"9417",3027,351,3
"9418",1904,6219,1
"9419",1660,5841,1
"9420",1066,5584,1
"9421",1872,6156,1
"9422",1950,6266,1
"9423",1907,6141,1
"9424",1201,6621,1
"9425",1203,6621,1
"9426",1228,6633,1
"9427",1258,6632,1
"9428",1872,6156,1
"9429",8723,3315,2
"9430",2013,6416,1
"9431",1007,5586,1
"9432",1007,5586,1
"9433",1950,6266,1
"9434",1880,5402,1
"9435",1436,5904,1
"9436",1202,6621,1
"9437",1223,6617,1
"9438",5242,4092,4
"9439",3053,546,3
"9440",2513,756,3
"9441",8545,225,4
"9442",8752,1630,2
"9443",9470,3271,2
"9444",9631,3379,2
"9445",3608,942,2
"9446",3612,939,2
"9447",8600,191,4
"9448",8645,3340,2
"9449",5425,4318,4
"9450",3110,616,3
"9451",3110,616,3
"9452",3110,616,3
"9453",2900,6800,1
"9454",1814,5889,1
"9455",1530,5822,1
"9456",1950,6266,1
"9457",1004,5586,1
"9458",1007,5586,1
"9459",1670,2102,1
"9460",1092,5581,1
"9461",1422,5561,1
"9462",1201,6621,1
"9463",1209,6621,1
"9464",2608,434,1
"9465",8544,298,4
"9466",5615,4196,4
"9467",1055,5523,1
"9468",5073,4165,3
"9469",3123,861,3
"9470",3174,355,3
"9471",2206,6487,1
"9472",3960,6248,1
"9473",1400,5938,1
"9474",1437,5930,1
"9475",3007,351,3
"9476",3362,982,3
"9477",8835,1321,2
"9478",7208,3954,2
"9479",7302,3955,2
"9480",4225,2782,3
"9481",5225,4124,4
"9482",7212,3972,2
"9483",8304,69,4
"9484",6043,1051,2
"9485",9014,3203,2
"9486",3422,412,3
"9487",5706,4192,4
"9488",5073,4165,3
"9489",4900,329,3
"9490",5000,4001,4
"9491",9548,4591,4
"9492",3612,939,2
"9493",3186,2293,3
"9494",3052,361,3
"9495",3073,356,3
"9496",3114,632,3
"9497",3123,861,3
"9498",3154,853,3
"9499",3672,619,3
"9500",2108,6512,1
"9501",2206,6487,1
"9502",1023,5583,1
"9503",2016,6408,1
"9504",1869,6215,1
"9505",1814,5889,1
"9506",1005,5586,1
"9507",1026,5633,1
"9508",1170,5422,1
"9509",1630,2125,1
"9510",1272,5718,1
"9511",1203,6621,1
"9512",1204,6621,1
"9513",1217,6630,1
"9514",1223,6617,1
"9515",1904,6219,1
"9516",6043,1051,2
"9517",8934,7,4
"9518",9242,3407,2
"9519",3422,412,3
"9520",3663,867,3
"9521",8493,297,4
"9522",1586,5464,1
"9523",1373,5749,1
"9524",1966,6082,1
"9525",1926,6133,1
"9526",1462,5939,1
"9527",1260,5724,1
"9528",1213,6631,1
"9529",1219,6643,1
"9530",9205,3444,2
"9531",1092,5581,1
"9532",6418,1370,2
"9533",6374,1502,2
"9534",6353,1069,2
"9535",6353,1069,2
"9536",6005,1061,2
"9537",5745,4283,3
"9538",3362,982,3
"9539",3661,944,2
"9540",1870,6153,1
"9541",1950,6266,1
"9542",2000,6458,1
"9543",1269,5703,1
"9544",1202,6621,1
"9545",1253,6642,1
"9546",2732,703,1
"9547",4117,2783,3
"9548",2732,703,1
"9549",8630,118,4
"9550",6003,1061,2
"9551",3800,593,2
"9552",4153,2773,3
"9553",3362,982,3
"9554",9606,3395,2
"9555",8733,3342,2
"9556",2557,749,3
"9557",8008,261,4
"9558",8335,173,4
"9559",3007,351,3
"9560",1024,5635,1
"9561",2900,6800,1
"9562",1005,5586,1
"9563",2350,6757,1
"9564",1044,5522,1
"9565",1926,6133,1
"9566",2034,6458,1
"9567",1630,2125,1
"9568",1400,5938,1
"9569",1205,6621,1
"9570",1213,6631,1
"9571",1213,6631,1
"9572",1228,6633,1
"9573",1255,6645,1
"9574",9057,3105,2
"9575",1792,2262,3
"9576",3280,2275,3
"9577",2502,371,3
"9578",1700,2196,1
"9579",6423,1372,2
"9580",8340,117,4
"9581",6130,1151,2
"9582",6263,1140,2
"9583",8200,2939,4
"9584",8200,2939,4
"9585",8200,2939,4
"9586",9434,3231,2
"9587",9443,3238,2
"9588",9443,3238,2
"9589",6362,1510,2
"9590",6020,1024,2
"9591",6072,1406,2
"9592",8570,4946,4
"9593",8964,4075,4
"9594",8965,4062,4
"9595",4652,2501,3
"9596",5013,2495,3
"9597",8166,91,4
"9598",9100,3001,2
"9599",9100,3001,2
"9600",6047,1058,2
"9601",6353,1069,2
"9602",9014,3203,2
"9603",9205,3444,2
"9604",5728,4135,4
"9605",6005,1061,2
"9606",4416,2823,3
"9607",5400,4021,4
"9608",5400,4021,4
"9609",5430,4045,4
"9610",8853,1344,2
"9611",8853,1344,2
"9612",8856,1347,2
"9613",4104,2771,3
"9614",4144,2763,3
"9615",3362,982,3
"9616",4900,329,3
"9617",3800,593,2
"9618",8134,131,4
"9619",8134,131,4
"9620",9652,3360,2
"9621",3715,561,2
"9622",4802,4285,3
"9623",9410,3032,2
"9624",8600,191,4
"9625",8604,199,4
"9626",2557,749,3
"9627",3250,306,3
"9628",3263,382,3
"9629",4052,2701,3
"9630",8500,4566,4
"9631",3008,351,3
"9632",8006,261,4
"9633",8050,261,4
"9634",8050,261,4
"9635",8049,261,4
"9636",8052,261,4
"9637",8052,261,4
"9638",3011,351,3
"9639",3014,351,3
"9640",3073,356,3
"9641",3123,861,3
"9642",3322,551,3
"9643",3672,619,3
"9644",1004,5586,1
"9645",1660,5841,1
"9646",1820,5886,1
"9647",1870,6153,1
"9648",1564,2053,1
"9649",1950,6266,1
"9650",1950,6266,1
"9651",1007,5586,1
"9652",1007,5586,1
"9653",2000,6458,1
"9654",1169,5655,1
"9655",1170,5422,1
"9656",2345,6743,1
"9657",1630,2125,1
"9658",1400,5938,1
"9659",1400,5938,1
"9660",1202,6621,1
"9661",1213,6631,1
"9662",1217,6630,1
"9663",1218,6623,1
"9664",4852,4282,3
"9665",1018,5586,1
"9666",1225,6613,1
"9667",7018,3732,2
"9668",8248,34,4
"9669",3646,768,2
"9670",3664,863,3
"9671",1514,5663,1
"9672",1427,5551,1
"9673",8810,295,4
"9674",1870,6153,1
"9675",7156,3619,2
"9676",8640,3340,2
"9677",2027,6417,1
"9678",1313,5483,1
"9679",8577,4756,4
"9680",8545,225,4
"9681",6289,1030,2
"9682",8180,53,4
"9683",8952,247,4
"9684",4102,2765,3
"9685",6363,1510,2
"9686",3097,355,3
"9687",8057,261,4
"9688",3210,2265,3
"9689",6147,1122,2
"9690",1020,5591,1
"9691",5735,1097,2
"9692",6242,1146,2
"9693",6945,5208,5
"9694",4571,2455,3
"9695",1920,6136,1
"9696",8248,34,4
"9697",6012,1059,2
"9698",3008,351,3
"9699",3400,404,3
"9700",6942,5221,5
"9701",1303,5496,1
"9702",3116,872,3
"9703",3262,303,3
"9704",1027,5638,1
"9705",9240,3408,2
"9706",2072,6459,1
"9707",6963,5192,5
"9708",1630,2125,1
"9709",3930,6297,2
"9710",8602,200,4
"9711",3948,6119,2
"9712",4571,2455,3
"9713",5746,2585,3
"9714",3656,938,2
"9715",4416,2823,3
"9716",8820,293,4
"9717",8640,3340,2
"9718",2856,6702,1
"9719",1256,6641,1
"9720",1867,5409,1
"9721",3019,351,3
"9722",8907,14,4
"9723",8222,2932,4
"9724",5621,4083,4
"9725",8215,2971,4
"9726",3428,554,3
"9727",5062,4173,3
"9728",9612,3394,2
"9729",9655,3360,2
"9730",3232,496,3
"9731",1617,2333,1
"9732",1871,6153,1
"9733",2853,6729,1
"9734",1110,5642,1
"9735",1121,5622,1
"9736",1628,2160,1
"9737",1184,5858,1
"9738",6527,5287,5
"9739",6703,5287,5
"9740",7000,3901,2
"9741",9542,4746,4
"9742",2300,6421,1
"9743",5417,4044,4
"9744",4950,954,3
"9745",5074,4161,3
"9746",2504,371,3
"9747",8808,1322,2
"9748",8608,112,4
"9749",6017,1098,2
"9750",8360,4724,4
"9751",9555,4776,4
"9752",6373,1505,2
"9753",6032,1024,2
"9754",7104,3672,2
"9755",8309,64,4
"9756",9050,3101,2
"9757",9050,3101,2
"9758",9220,4471,4
"9759",8105,96,4
"9760",8105,96,4
"9761",4553,2532,3
"9762",4564,2528,3
"9763",6004,1061,2
"9764",8215,2971,4
"9765",5432,4034,4
"9766",9034,3212,2
"9767",5727,4140,4
"9768",5734,4141,4
"9769",4324,4256,3
"9770",8280,4671,4
"9771",8280,4671,4
"9772",8566,4666,4
"9773",8598,4643,4
"9774",4450,2861,3
"9775",7320,3296,2
"9776",8880,3298,2
"9777",5746,2585,3
"9778",5023,4002,4
"9779",5032,4001,4
"9780",8805,138,4
"9781",8810,295,4
"9782",8810,295,4
"9783",9612,3394,2
"9784",8118,193,4
"9785",8125,161,4
"9786",8634,153,4
"9787",8712,158,4
"9788",5463,4324,4
"9789",3054,311,3
"9790",4125,2703,3
"9791",4125,2703,3
"9792",9016,3203,2
"9793",8047,261,4
"9794",8332,178,4
"9795",3008,351,3
"9796",3006,351,3
"9797",3008,351,3
"9798",3015,351,3
"9799",3176,670,3
"9800",2300,6421,1
"9801",2300,6421,1
"9802",2114,6512,1
"9803",1580,5451,1
"9804",1800,5890,1
"9805",1470,2054,1
"9806",1012,5586,1
"9807",1018,5586,1
"9808",1971,6263,1
"9809",2803,6703,1
"9810",2400,6436,1
"9811",1110,5642,1
"9812",1136,5656,1
"9813",1163,5636,1
"9814",1175,5637,1
"9815",1628,2160,1
"9816",1091,5613,1
"9817",1450,5568,1
"9818",6703,5287,5
"9819",6500,5002,5
"9820",6513,5002,5
"9821",6513,5002,5
"9822",6983,5193,5
"9823",1136,5656,1
"9824",6500,5002,5
"9825",8864,1345,2
"9826",4712,2426,3
"9827",3935,6193,2
"9828",6315,1706,2
"9829",6333,1703,2
"9830",6343,1707,2
"9831",8632,113,4
"9832",6422,1373,2
"9833",8405,230,4
"9834",6214,1099,2
"9835",6215,1081,2
"9836",6286,1030,2
"9837",9425,3237,2
"9838",4564,2528,3
"9839",5643,4239,4
"9840",8461,33,4
"9841",4313,4254,3
"9842",5734,4141,4
"9843",8907,14,4
"9844",8594,4656,4
"9845",3315,533,3
"9846",9552,3427,2
"9847",3464,959,3
"9848",4932,331,3
"9849",8266,4864,4
"9850",8599,4441,4
"9851",9326,4421,4
"9852",8634,153,4
"9853",4125,2703,3
"9854",3926,6283,2
"9855",3930,6297,2
"9856",4500,2601,3
"9857",8954,244,4
"9858",3013,351,3
"9859",2300,6421,1
"9860",2322,6421,1
"9861",2025,6417,1
"9862",1958,6246,1
"9863",1971,6263,1
"9864",1920,6136,1
"9865",1669,2121,1
"9866",1009,5590,1
"9867",1009,5590,1
"9868",1098,5613,1
"9869",1438,5919,1
"9870",1295,5723,1
"9871",1225,6613,1
"9872",6672,5324,5
"9873",6833,5268,5
"9874",6834,5257,5
"9875",6930,5148,5
"9876",6947,5226,5
"9877",9323,3217,4
"9878",4571,2455,3
"9879",5742,4276,3
"9880",8001,261,4
"9881",6648,5118,5
"9882",6422,1373,2
"9883",9495,7002,6
"9884",5630,4236,4
"9885",5632,4230,4
"9886",9112,3001,2
"9887",8907,14,4
"9888",3425,413,3
"9889",8597,4691,4
"9890",4658,2572,3
"9891",4923,345,3
"9892",8640,3340,2
"9893",1521,5669,1
"9894",1580,5451,1
"9895",1976,6023,1
"9896",1010,5586,1
"9897",1987,6084,1
"9898",1317,5493,1
"9899",1425,5565,1
"9900",7742,3561,2
"9901",6828,5242,5
"9902",6833,5268,5
"9903",6877,5251,5
"9904",6612,5091,5
"9905",6648,5118,5
"9906",6653,5396,5
"9907",6805,5199,5
"9908",6814,5189,5
"9909",6815,5198,5
"9910",6903,5192,5
"9911",6900,5192,5
"9912",6928,5194,5
"9913",6932,5192,5
"9914",6956,5226,5
"9915",6967,5192,5
"9916",6987,5171,5
"9917",8055,261,4
"9918",9496,7003,6
"9919",6803,5238,5
"9920",3054,311,3
"9921",4410,2829,3
"9922",2740,700,1
"9923",8522,4551,4
"9924",9508,4741,4
"9925",9473,3272,2
"9926",5621,4083,4
"9927",8245,27,4
"9928",8460,35,4
"9929",8572,4891,4
"9930",9012,3203,2
"9931",4332,4260,3
"9932",9113,3401,2
"9933",3400,404,3
"9934",8280,4671,4
"9935",5603,4210,4
"9936",8805,138,4
"9937",5014,2576,3
"9938",9630,3379,2
"9939",3634,941,2
"9940",8618,157,4
"9941",8703,151,4
"9942",8712,158,4
"9943",8712,158,4
"9944",5032,4001,4
"9945",9320,4401,4
"9946",8702,161,4
"9947",8044,261,4
"9948",4500,2601,3
"9949",4500,2601,3
"9950",8953,243,4
"9951",2017,6404,1
"9952",1803,5882,1
"9953",1977,6239,1
"9954",2853,6729,1
"9955",1673,2097,1
"9956",6710,5281,5
"9957",6780,5061,5
"9958",6500,5002,5
"9959",6500,5002,5
"9960",6500,5002,5
"9961",6616,5115,5
"9962",6652,5396,5
"9963",6814,5189,5
"9964",6950,5226,5
"9965",8712,158,4
"9966",3634,941,2
"9967",9554,4776,4
"9968",5622,4240,4
"9969",5628,4222,4
"9970",8712,158,4
"9971",9038,3034,2
"9972",3035,312,3
"9973",6874,5249,5
"9974",6874,5249,5
"9975",6924,5225,5
"9976",6930,5148,5
"9977",4450,2861,3
"9978",1212,6628,1
"9979",2300,6421,1
"9980",3232,496,3
"9981",4663,4271,3
"9982",9402,3214,2
"9983",6331,1703,2
"9984",9476,3276,2
"9985",4612,2586,3
"9986",8132,192,4
"9987",1984,6083,1
"9988",1625,2152,1
"9989",1635,2125,1
"9990",1006,5586,1
"9991",8280,4671,4
"9992",9304,3444,2
"9993",4566,2525,3
"9994",8587,4461,4
"9995",1206,6621,1
"9996",1732,2238,1
"9997",7503,3786,2
"9998",6333,1703,2
"9999",8542,298,4
"10000",8620,121,4
"10001",8636,120,4
"10002",8636,120,4
"10003",7430,3668,2
"10004",6017,1098,2
"10005",6017,1098,2
"10006",5621,4083,4
"10007",9508,4741,4
"10008",7152,3581,2
"10009",8155,90,4
"10010",8173,88,4
"10011",8415,23,4
"10012",8468,292,4
"10013",9485,7007,6
"10014",9495,7002,6
"10015",4564,2528,3
"10016",8236,2914,4
"10017",8143,13,4
"10018",8862,1346,2
"10019",4533,2554,3
"10020",4133,2831,3
"10021",3812,594,2
"10022",3852,590,2
"10023",5628,4222,4
"10024",8574,4683,4
"10025",7317,3294,2
"10026",4612,2586,3
"10027",4614,2579,3
"10028",4656,2584,3
"10029",6260,1140,2
"10030",8135,136,4
"10031",3600,942,2
"10032",3638,922,2
"10033",8125,161,4
"10034",8634,153,4
"10035",8872,3316,2
"10036",8580,4461,4
"10037",9315,4411,4
"10038",5035,4013,4
"10039",3255,310,3
"10040",8032,261,4
"10041",8049,261,4
"10042",4500,2601,3
"10043",4500,2601,3
"10044",4500,2601,3
"10045",3927,6292,2
"10046",8332,178,4
"10047",3012,351,3
"10048",3124,861,3
"10049",2300,6421,1
"10050",2300,6421,1
"10051",2022,6417,1
"10052",1803,5882,1
"10053",1510,5678,1
"10054",1010,5586,1
"10055",1110,5642,1
"10056",1148,5486,1
"10057",1072,5604,1
"10058",1634,2149,1
"10059",1635,2125,1
"10060",1347,5872,1
"10061",1197,5725,1
"10062",1225,6613,1
"10063",1283,6620,1
"10064",1288,6601,1
"10065",1976,6023,1
"10066",6900,5192,5
"10067",6340,1701,2
"10068",9552,3427,2
"10069",2740,700,1
"10070",6422,1373,2
"10071",8620,121,4
"10072",6017,1098,2
"10073",6208,1095,2
"10074",5614,4076,4
"10075",7180,3982,2
"10076",9403,3213,2
"10077",9425,3237,2
"10078",9494,7005,6
"10079",6006,1061,2
"10080",5417,4044,4
"10081",8854,1346,2
"10082",3400,404,3
"10083",4106,2775,3
"10084",4127,2766,3
"10085",8810,295,4
"10086",8127,195,4
"10087",8704,152,4
"10088",8704,152,4
"10089",8708,155,4
"10090",9320,4401,4
"10091",3932,6298,2
"10092",2300,6421,1
"10093",2112,6512,1
"10094",2065,6487,1
"10095",1020,5591,1
"10096",2017,6404,1
"10097",1890,6217,1
"10098",1523,5831,1
"10099",1470,2054,1
"10100",1006,5586,1
"10101",1004,5586,1
"10102",1018,5586,1
"10103",1893,6152,1
"10104",1867,5409,1
"10105",1906,6136,1
"10106",1072,5604,1
"10107",1647,2129,1
"10108",1279,5707,1
"10109",6006,1061,2
"10110",8400,230,4
"10111",8057,261,4
"10112",2900,6800,1
"10113",9425,3237,2
"10114",8247,29,4
"10115",8542,298,4
"10116",6023,1040,2
"10117",4133,2831,3
"10118",4103,2767,3
"10119",8307,296,4
"10120",1568,2051,1
"10121",1112,5634,1
"10122",1278,5726,1
"10123",1964,6023,1
"10124",2854,6729,1
"10125",8864,1345,2
"10126",2000,6458,1
"10127",5102,4206,4
"10128",8057,261,4
"10129",8708,155,4
"10130",8542,298,4
"10131",8203,2939,4
"10132",8185,72,4
"10133",8185,72,4
"10134",5621,4083,4
"10135",8105,96,4
"10136",8453,33,4
"10137",8460,35,4
"10138",8236,2914,4
"10139",4303,4252,3
"10140",3814,577,2
"10141",5102,4206,4
"10142",8564,4701,4
"10143",3315,533,3
"10144",8706,156,4
"10145",4125,2703,3
"10146",8001,261,4
"10147",8044,261,4
"10148",8057,261,4
"10149",1682,5671,1
"10150",1680,2096,1
"10151",1180,5861,1
"10152",6962,5192,5
"10153",2300,6421,1
"10154",1217,6630,1
"10155",9315,4411,4
"10156",4054,2701,3
"10157",9472,3273,2
"10158",9478,3276,2
"10159",8165,93,4
"10160",9103,3004,2
"10161",9103,3004,2
"10162",6208,1095,2
"10163",4434,2886,3
"10164",8552,4561,4
"10165",8706,156,4
"10166",8307,296,4
"10167",1260,5724,1
"10168",1896,6159,1
"10169",1093,5606,1
"10170",8055,261,4
"10171",3968,6254,1
"10172",1893,6152,1
"10173",6883,5260,5
"10174",6616,5115,5
"10175",6343,1707,2
"10176",6247,1143,2
"10177",8355,4551,4
"10178",3900,6002,2
"10179",9050,3101,2
"10180",8583,4506,4
"10181",8444,31,4
"10182",8864,1345,2
"10183",9240,3408,2
"10184",4600,2581,3
"10185",5502,4200,4
"10186",4537,995,3
"10187",8132,192,4
"10188",8804,293,4
"10189",8805,138,4
"10190",8722,3313,2
"10191",8307,296,4
"10192",3084,355,3
"10193",3053,546,3
"10194",3076,627,3
"10195",1020,5591,1
"10196",1936,6037,1
"10197",6953,5226,5
"10198",8868,1630,2
"10199",8104,251,4
"10200",6312,1708,2
"10201",6343,1707,2
"10202",8353,294,4
"10203",8488,228,4
"10204",8488,228,4
"10205",6440,1364,2
"10206",5223,4111,4
"10207",8355,4551,4
"10208",6032,1024,2
"10209",6370,1509,2
"10210",8586,4476,4
"10211",9403,3213,2
"10212",9422,3237,2
"10213",9491,7010,6
"10214",8155,90,4
"10215",8453,33,4
"10216",8459,43,4
"10217",8854,1346,2
"10218",5432,4034,4
"10219",9008,3203,2
"10220",5043,4136,4
"10221",4124,2774,3
"10222",4410,2829,3
"10223",4533,2554,3
"10224",3855,573,2
"10225",3858,580,2
"10226",9500,3427,2
"10227",3315,533,3
"10228",3400,404,3
"10229",3400,404,3
"10230",3428,554,3
"10231",5702,4204,4
"10232",8269,4851,4
"10233",3360,979,3
"10234",4537,995,3
"10235",5033,4003,4
"10236",3652,929,2
"10237",3654,938,2
"10238",3185,2305,3
"10239",4054,2701,3
"10240",4125,2703,3
"10241",4125,2703,3
"10242",8057,261,4
"10243",8310,176,4
"10244",8320,172,4
"10245",3004,351,3
"10246",3006,351,3
"10247",3008,351,3
"10248",3012,351,3
"10249",3063,362,3
"10250",3098,355,3
"10251",3127,889,3
"10252",3303,540,3
"10253",2300,6421,1
"10254",1020,5591,1
"10255",1030,5624,1
"10256",1510,5678,1
"10257",1801,5882,1
"10258",1470,2054,1
"10259",1773,2053,1
"10260",1934,6037,1
"10261",1867,5409,1
"10262",1006,5586,1
"10263",1006,5586,1
"10264",1006,5586,1
"10265",1012,5586,1
"10266",1110,5642,1
"10267",1628,2160,1
"10268",1009,5590,1
"10269",1038,5512,1
"10270",1423,5571,1
"10271",1207,6621,1
"10272",1225,6613,1
"10273",1225,6613,1
"10274",1298,6610,1
"10275",6745,5073,5
"10276",6900,5192,5
"10277",6935,5151,5
"10278",6945,5208,5
"10279",1674,2089,1
"10280",1632,2148,1
"10281",4312,4253,3
"10282",6145,1129,2
"10283",6440,1364,2
"10284",9555,4776,4
"10285",9422,3237,2
"10286",8466,40,4
"10287",8476,292,4
"10288",8583,4506,4
"10289",4410,2829,3
"10290",4512,2542,3
"10291",3534,907,3
"10292",4805,4274,3
"10293",8590,4436,4
"10294",9038,3034,2
"10295",4054,2701,3
"10296",1020,5591,1
"10297",1030,5624,1
"10298",2054,6487,1
"10299",1562,5816,1
"10300",1896,6159,1
"10301",1018,5586,1
"10302",2830,6708,1
"10303",1305,5495,1
"10304",1329,5748,1
"10305",1275,5709,1
"10306",6503,5002,5
"10307",6987,5171,5
"10308",5746,2585,3
"10309",3942,6199,2
"10310",5105,4091,4
"10311",9445,3255,2
"10312",9502,4723,4
"10313",6078,1405,2
"10314",8461,33,4
"10315",9495,7002,6
"10316",6006,1061,2
"10317",6006,1061,2
"10318",6006,1061,2
"10319",8907,14,4
"10320",8907,14,4
"10321",9008,3203,2
"10322",4313,4254,3
"10323",4513,2550,3
"10324",9500,3427,2
"10325",3472,424,3
"10326",8280,4671,4
"10327",8892,3298,2
"10328",8135,136,4
"10329",8810,295,4
"10330",9630,3379,2
"10331",3185,2305,3
"10332",8700,154,4
